Threshold,c1 value,c2 value,c3 value
0.010603,-1,4.0566e-29,1
0.010604,-1,4.0847e-29,1
0.010605,-1,4.113e-29,1
0.010606,-1,4.1415e-29,1
0.010607,-1,4.1702e-29,1
0.010608,-1,4.1992e-29,1
0.010609,-1,4.2283e-29,1
0.010611,-1,4.2576e-29,1
0.010612,-1,4.2871e-29,1
0.010613,-1,4.3168e-29,1
0.010614,-1,4.3467e-29,1
0.010615,-1,4.3769e-29,1
0.010616,-1,4.4072e-29,1
0.010617,-1,4.4378e-29,1
0.010618,-1,4.4685e-29,1
0.01062,-1,4.4995e-29,1
0.010621,-1,4.5307e-29,1
0.010622,-1,4.5621e-29,1
0.010623,-1,4.5937e-29,1
0.010624,-1,4.6256e-29,1
0.010625,-1,4.6576e-29,1
0.010626,-1,4.6899e-29,1
0.010627,-1,4.7225e-29,1
0.010629,-1,4.7552e-29,1
0.01063,-1,4.7882e-29,1
0.010631,-1,4.8213e-29,1
0.010632,-1,4.8548e-29,1
0.010633,-1,4.8884e-29,1
0.010634,-1,4.9223e-29,1
0.010635,-1,4.9564e-29,1
0.010636,-1,4.9908e-29,1
0.010638,-1,5.0254e-29,1
0.010639,-1,5.0602e-29,1
0.01064,-1,5.0953e-29,1
0.010641,-1,5.1306e-29,1
0.010642,-1,5.1662e-29,1
0.010643,-1,5.202e-29,1
0.010644,-1,5.2381e-29,1
0.010645,-1,5.2744e-29,1
0.010647,-1,5.311e-29,1
0.010648,-1,5.3478e-29,1
0.010649,-1,5.3848e-29,1
0.01065,-1,5.4222e-29,1
0.010651,-1,5.4598e-29,1
0.010652,-1,5.4976e-29,1
0.010653,-1,5.5357e-29,1
0.010654,-1,5.5741e-29,1
0.010656,-1,5.6127e-29,1
0.010657,-1,5.6516e-29,1
0.010658,-1,5.6908e-29,1
0.010659,-1,5.7303e-29,1
0.01066,-1,5.77e-29,1
0.010661,-1,5.81e-29,1
0.010662,-1,5.8503e-29,1
0.010664,-1,5.8908e-29,1
0.010665,-1,5.9317e-29,1
0.010666,-1,5.9728e-29,1
0.010667,-1,6.0142e-29,1
0.010668,-1,6.0559e-29,1
0.010669,-1,6.0979e-29,1
0.01067,-1,6.1401e-29,1
0.010671,-1,6.1827e-29,1
0.010673,-1,6.2256e-29,1
0.010674,-1,6.2687e-29,1
0.010675,-1,6.3122e-29,1
0.010676,-1,6.3559e-29,1
0.010677,-1,6.4e-29,1
0.010678,-1,6.4444e-29,1
0.010679,-1,6.4891e-29,1
0.010681,-1,6.534e-29,1
0.010682,-1,6.5793e-29,1
0.010683,-1,6.6249e-29,1
0.010684,-1,6.6709e-29,1
0.010685,-1,6.7171e-29,1
0.010686,-1,6.7637e-29,1
0.010687,-1,6.8106e-29,1
0.010689,-1,6.8578e-29,1
0.01069,-1,6.9053e-29,1
0.010691,-1,6.9532e-29,1
0.010692,-1,7.0014e-29,1
0.010693,-1,7.0499e-29,1
0.010694,-1,7.0988e-29,1
0.010695,-1,7.148e-29,1
0.010697,-1,7.1976e-29,1
0.010698,-1,7.2475e-29,1
0.010699,-1,7.2977e-29,1
0.0107,-1,7.3483e-29,1
0.010701,-1,7.3992e-29,1
0.010702,-1,7.4505e-29,1
0.010703,-1,7.5022e-29,1
0.010705,-1,7.5542e-29,1
0.010706,-1,7.6066e-29,1
0.010707,-1,7.6593e-29,1
0.010708,-1,7.7124e-29,1
0.010709,-1,7.7659e-29,1
0.01071,-1,7.8197e-29,1
0.010711,-1,7.8739e-29,1
0.010713,-1,7.9285e-29,1
0.010714,-1,7.9834e-29,1
0.010715,-1,8.0388e-29,1
0.010716,-1,8.0945e-29,1
0.010717,-1,8.1506e-29,1
0.010718,-1,8.2071e-29,1
0.010719,-1,8.264e-29,1
0.010721,-1,8.3213e-29,1
0.010722,-1,8.379e-29,1
0.010723,-1,8.4371e-29,1
0.010724,-1,8.4956e-29,1
0.010725,-1,8.5545e-29,1
0.010726,-1,8.6138e-29,1
0.010727,-1,8.6735e-29,1
0.010729,-1,8.7336e-29,1
0.01073,-1,8.7942e-29,1
0.010731,-1,8.8551e-29,1
0.010732,-1,8.9165e-29,1
0.010733,-1,8.9783e-29,1
0.010734,-1,9.0406e-29,1
0.010735,-1,9.1032e-29,1
0.010737,-1,9.1663e-29,1
0.010738,-1,9.2299e-29,1
0.010739,-1,9.2939e-29,1
0.01074,-1,9.3583e-29,1
0.010741,-1,9.4232e-29,1
0.010742,-1,9.4885e-29,1
0.010743,-1,9.5543e-29,1
0.010745,-1,9.6205e-29,1
0.010746,-1,9.6872e-29,1
0.010747,-1,9.7544e-29,1
0.010748,-1,9.822e-29,1
0.010749,-1,9.8901e-29,1
0.01075,-1,9.9586e-29,1
0.010752,-1,1.0028e-28,1
0.010753,-1,1.0097e-28,1
0.010754,-1,1.0167e-28,1
0.010755,-1,1.0238e-28,1
0.010756,-1,1.0309e-28,1
0.010757,-1,1.038e-28,1
0.010758,-1,1.0452e-28,1
0.01076,-1,1.0525e-28,1
0.010761,-1,1.0597e-28,1
0.010762,-1,1.0671e-28,1
0.010763,-1,1.0745e-28,1
0.010764,-1,1.0819e-28,1
0.010765,-1,1.0894e-28,1
0.010767,-1,1.097e-28,1
0.010768,-1,1.1046e-28,1
0.010769,-1,1.1123e-28,1
0.01077,-1,1.12e-28,1
0.010771,-1,1.1277e-28,1
0.010772,-1,1.1355e-28,1
0.010773,-1,1.1434e-28,1
0.010775,-1,1.1513e-28,1
0.010776,-1,1.1593e-28,1
0.010777,-1,1.1674e-28,1
0.010778,-1,1.1755e-28,1
0.010779,-1,1.1836e-28,1
0.01078,-1,1.1918e-28,1
0.010782,-1,1.2001e-28,1
0.010783,-1,1.2084e-28,1
0.010784,-1,1.2168e-28,1
0.010785,-1,1.2252e-28,1
0.010786,-1,1.2337e-28,1
0.010787,-1,1.2423e-28,1
0.010789,-1,1.2509e-28,1
0.01079,-1,1.2595e-28,1
0.010791,-1,1.2683e-28,1
0.010792,-1,1.2771e-28,1
0.010793,-1,1.2859e-28,1
0.010794,-1,1.2948e-28,1
0.010795,-1,1.3038e-28,1
0.010797,-1,1.3128e-28,1
0.010798,-1,1.3219e-28,1
0.010799,-1,1.3311e-28,1
0.0108,-1,1.3403e-28,1
0.010801,-1,1.3496e-28,1
0.010802,-1,1.359e-28,1
0.010804,-1,1.3684e-28,1
0.010805,-1,1.3779e-28,1
0.010806,-1,1.3874e-28,1
0.010807,-1,1.3971e-28,1
0.010808,-1,1.4067e-28,1
0.010809,-1,1.4165e-28,1
0.010811,-1,1.4263e-28,1
0.010812,-1,1.4362e-28,1
0.010813,-1,1.4462e-28,1
0.010814,-1,1.4562e-28,1
0.010815,-1,1.4663e-28,1
0.010816,-1,1.4764e-28,1
0.010818,-1,1.4867e-28,1
0.010819,-1,1.497e-28,1
0.01082,-1,1.5074e-28,1
0.010821,-1,1.5178e-28,1
0.010822,-1,1.5283e-28,1
0.010823,-1,1.5389e-28,1
0.010825,-1,1.5496e-28,1
0.010826,-1,1.5603e-28,1
0.010827,-1,1.5712e-28,1
0.010828,-1,1.582e-28,1
0.010829,-1,1.593e-28,1
0.01083,-1,1.6041e-28,1
0.010832,-1,1.6152e-28,1
0.010833,-1,1.6264e-28,1
0.010834,-1,1.6377e-28,1
0.010835,-1,1.649e-28,1
0.010836,-1,1.6604e-28,1
0.010837,-1,1.6719e-28,1
0.010839,-1,1.6835e-28,1
0.01084,-1,1.6952e-28,1
0.010841,-1,1.707e-28,1
0.010842,-1,1.7188e-28,1
0.010843,-1,1.7307e-28,1
0.010844,-1,1.7427e-28,1
0.010846,-1,1.7548e-28,1
0.010847,-1,1.767e-28,1
0.010848,-1,1.7792e-28,1
0.010849,-1,1.7915e-28,1
0.01085,-1,1.804e-28,1
0.010852,-1,1.8165e-28,1
0.010853,-1,1.8291e-28,1
0.010854,-1,1.8417e-28,1
0.010855,-1,1.8545e-28,1
0.010856,-1,1.8674e-28,1
0.010857,-1,1.8803e-28,1
0.010859,-1,1.8933e-28,1
0.01086,-1,1.9065e-28,1
0.010861,-1,1.9197e-28,1
0.010862,-1,1.933e-28,1
0.010863,-1,1.9464e-28,1
0.010864,-1,1.9599e-28,1
0.010866,-1,1.9735e-28,1
0.010867,-1,1.9871e-28,1
0.010868,-1,2.0009e-28,1
0.010869,-1,2.0148e-28,1
0.01087,-1,2.0288e-28,1
0.010872,-1,2.0428e-28,1
0.010873,-1,2.057e-28,1
0.010874,-1,2.0712e-28,1
0.010875,-1,2.0856e-28,1
0.010876,-1,2.1001e-28,1
0.010877,-1,2.1146e-28,1
0.010879,-1,2.1293e-28,1
0.01088,-1,2.144e-28,1
0.010881,-1,2.1589e-28,1
0.010882,-1,2.1739e-28,1
0.010883,-1,2.1889e-28,1
0.010884,-1,2.2041e-28,1
0.010886,-1,2.2194e-28,1
0.010887,-1,2.2348e-28,1
0.010888,-1,2.2503e-28,1
0.010889,-1,2.2659e-28,1
0.01089,-1,2.2816e-28,1
0.010892,-1,2.2974e-28,1
0.010893,-1,2.3133e-28,1
0.010894,-1,2.3294e-28,1
0.010895,-1,2.3455e-28,1
0.010896,-1,2.3618e-28,1
0.010898,-1,2.3781e-28,1
0.010899,-1,2.3946e-28,1
0.0109,-1,2.4112e-28,1
0.010901,-1,2.4279e-28,1
0.010902,-1,2.4448e-28,1
0.010903,-1,2.4617e-28,1
0.010905,-1,2.4788e-28,1
0.010906,-1,2.496e-28,1
0.010907,-1,2.5133e-28,1
0.010908,-1,2.5307e-28,1
0.010909,-1,2.5482e-28,1
0.010911,-1,2.5659e-28,1
0.010912,-1,2.5837e-28,1
0.010913,-1,2.6016e-28,1
0.010914,-1,2.6196e-28,1
0.010915,-1,2.6378e-28,1
0.010916,-1,2.6561e-28,1
0.010918,-1,2.6745e-28,1
0.010919,-1,2.693e-28,1
0.01092,-1,2.7117e-28,1
0.010921,-1,2.7305e-28,1
0.010922,-1,2.7494e-28,1
0.010924,-1,2.7685e-28,1
0.010925,-1,2.7877e-28,1
0.010926,-1,2.807e-28,1
0.010927,-1,2.8265e-28,1
0.010928,-1,2.8461e-28,1
0.01093,-1,2.8658e-28,1
0.010931,-1,2.8857e-28,1
0.010932,-1,2.9057e-28,1
0.010933,-1,2.9258e-28,1
0.010934,-1,2.9461e-28,1
0.010936,-1,2.9665e-28,1
0.010937,-1,2.9871e-28,1
0.010938,-1,3.0078e-28,1
0.010939,-1,3.0286e-28,1
0.01094,-1,3.0496e-28,1
0.010941,-1,3.0708e-28,1
0.010943,-1,3.0921e-28,1
0.010944,-1,3.1135e-28,1
0.010945,-1,3.1351e-28,1
0.010946,-1,3.1568e-28,1
0.010947,-1,3.1787e-28,1
0.010949,-1,3.2007e-28,1
0.01095,-1,3.2229e-28,1
0.010951,-1,3.2453e-28,1
0.010952,-1,3.2678e-28,1
0.010953,-1,3.2904e-28,1
0.010955,-1,3.3132e-28,1
0.010956,-1,3.3362e-28,1
0.010957,-1,3.3593e-28,1
0.010958,-1,3.3826e-28,1
0.010959,-1,3.4061e-28,1
0.010961,-1,3.4297e-28,1
0.010962,-1,3.4535e-28,1
0.010963,-1,3.4774e-28,1
0.010964,-1,3.5015e-28,1
0.010965,-1,3.5258e-28,1
0.010967,-1,3.5502e-28,1
0.010968,-1,3.5748e-28,1
0.010969,-1,3.5996e-28,1
0.01097,-1,3.6246e-28,1
0.010971,-1,3.6497e-28,1
0.010973,-1,3.675e-28,1
0.010974,-1,3.7005e-28,1
0.010975,-1,3.7261e-28,1
0.010976,-1,3.752e-28,1
0.010977,-1,3.778e-28,1
0.010979,-1,3.8042e-28,1
0.01098,-1,3.8305e-28,1
0.010981,-1,3.8571e-28,1
0.010982,-1,3.8838e-28,1
0.010983,-1,3.9107e-28,1
0.010985,-1,3.9379e-28,1
0.010986,-1,3.9652e-28,1
0.010987,-1,3.9926e-28,1
0.010988,-1,4.0203e-28,1
0.010989,-1,4.0482e-28,1
0.010991,-1,4.0763e-28,1
0.010992,-1,4.1045e-28,1
0.010993,-1,4.133e-28,1
0.010994,-1,4.1616e-28,1
0.010995,-1,4.1905e-28,1
0.010997,-1,4.2195e-28,1
0.010998,-1,4.2488e-28,1
0.010999,-1,4.2782e-28,1
0.011,-1,4.3079e-28,1
0.011001,-1,4.3377e-28,1
0.011003,-1,4.3678e-28,1
0.011004,-1,4.3981e-28,1
0.011005,-1,4.4286e-28,1
0.011006,-1,4.4593e-28,1
0.011007,-1,4.4902e-28,1
0.011009,-1,4.5213e-28,1
0.01101,-1,4.5527e-28,1
0.011011,-1,4.5842e-28,1
0.011012,-1,4.616e-28,1
0.011014,-1,4.648e-28,1
0.011015,-1,4.6802e-28,1
0.011016,-1,4.7127e-28,1
0.011017,-1,4.7453e-28,1
0.011018,-1,4.7782e-28,1
0.01102,-1,4.8114e-28,1
0.011021,-1,4.8447e-28,1
0.011022,-1,4.8783e-28,1
0.011023,-1,4.9121e-28,1
0.011024,-1,4.9462e-28,1
0.011026,-1,4.9805e-28,1
0.011027,-1,5.015e-28,1
0.011028,-1,5.0498e-28,1
0.011029,-1,5.0848e-28,1
0.01103,-1,5.12e-28,1
0.011032,-1,5.1555e-28,1
0.011033,-1,5.1912e-28,1
0.011034,-1,5.2272e-28,1
0.011035,-1,5.2635e-28,1
0.011037,-1,5.3e-28,1
0.011038,-1,5.3367e-28,1
0.011039,-1,5.3737e-28,1
0.01104,-1,5.4109e-28,1
0.011041,-1,5.4485e-28,1
0.011043,-1,5.4862e-28,1
0.011044,-1,5.5243e-28,1
0.011045,-1,5.5626e-28,1
0.011046,-1,5.6011e-28,1
0.011047,-1,5.6399e-28,1
0.011049,-1,5.679e-28,1
0.01105,-1,5.7184e-28,1
0.011051,-1,5.7581e-28,1
0.011052,-1,5.798e-28,1
0.011054,-1,5.8382e-28,1
0.011055,-1,5.8786e-28,1
0.011056,-1,5.9194e-28,1
0.011057,-1,5.9604e-28,1
0.011058,-1,6.0017e-28,1
0.01106,-1,6.0434e-28,1
0.011061,-1,6.0852e-28,1
0.011062,-1,6.1274e-28,1
0.011063,-1,6.1699e-28,1
0.011065,-1,6.2127e-28,1
0.011066,-1,6.2558e-28,1
0.011067,-1,6.2991e-28,1
0.011068,-1,6.3428e-28,1
0.011069,-1,6.3868e-28,1
0.011071,-1,6.431e-28,1
0.011072,-1,6.4756e-28,1
0.011073,-1,6.5205e-28,1
0.011074,-1,6.5657e-28,1
0.011076,-1,6.6112e-28,1
0.011077,-1,6.6571e-28,1
0.011078,-1,6.7032e-28,1
0.011079,-1,6.7497e-28,1
0.01108,-1,6.7965e-28,1
0.011082,-1,6.8436e-28,1
0.011083,-1,6.891e-28,1
0.011084,-1,6.9388e-28,1
0.011085,-1,6.9869e-28,1
0.011087,-1,7.0353e-28,1
0.011088,-1,7.0841e-28,1
0.011089,-1,7.1332e-28,1
0.01109,-1,7.1827e-28,1
0.011091,-1,7.2325e-28,1
0.011093,-1,7.2826e-28,1
0.011094,-1,7.3331e-28,1
0.011095,-1,7.3839e-28,1
0.011096,-1,7.4351e-28,1
0.011098,-1,7.4866e-28,1
0.011099,-1,7.5385e-28,1
0.0111,-1,7.5908e-28,1
0.011101,-1,7.6434e-28,1
0.011103,-1,7.6964e-28,1
0.011104,-1,7.7498e-28,1
0.011105,-1,7.8035e-28,1
0.011106,-1,7.8576e-28,1
0.011107,-1,7.9121e-28,1
0.011109,-1,7.9669e-28,1
0.01111,-1,8.0221e-28,1
0.011111,-1,8.0778e-28,1
0.011112,-1,8.1338e-28,1
0.011114,-1,8.1901e-28,1
0.011115,-1,8.2469e-28,1
0.011116,-1,8.3041e-28,1
0.011117,-1,8.3617e-28,1
0.011118,-1,8.4196e-28,1
0.01112,-1,8.478e-28,1
0.011121,-1,8.5368e-28,1
0.011122,-1,8.5959e-28,1
0.011123,-1,8.6555e-28,1
0.011125,-1,8.7155e-28,1
0.011126,-1,8.776e-28,1
0.011127,-1,8.8368e-28,1
0.011128,-1,8.8981e-28,1
0.01113,-1,8.9597e-28,1
0.011131,-1,9.0218e-28,1
0.011132,-1,9.0844e-28,1
0.011133,-1,9.1474e-28,1
0.011135,-1,9.2108e-28,1
0.011136,-1,9.2746e-28,1
0.011137,-1,9.3389e-28,1
0.011138,-1,9.4037e-28,1
0.011139,-1,9.4689e-28,1
0.011141,-1,9.5345e-28,1
0.011142,-1,9.6006e-28,1
0.011143,-1,9.6672e-28,1
0.011144,-1,9.7342e-28,1
0.011146,-1,9.8016e-28,1
0.011147,-1,9.8696e-28,1
0.011148,-1,9.938e-28,1
0.011149,-1,1.0007e-27,1
0.011151,-1,1.0076e-27,1
0.011152,-1,1.0146e-27,1
0.011153,-1,1.0216e-27,1
0.011154,-1,1.0287e-27,1
0.011156,-1,1.0359e-27,1
0.011157,-1,1.043e-27,1
0.011158,-1,1.0503e-27,1
0.011159,-1,1.0576e-27,1
0.011161,-1,1.0649e-27,1
0.011162,-1,1.0723e-27,1
0.011163,-1,1.0797e-27,1
0.011164,-1,1.0872e-27,1
0.011166,-1,1.0947e-27,1
0.011167,-1,1.1023e-27,1
0.011168,-1,1.11e-27,1
0.011169,-1,1.1176e-27,1
0.01117,-1,1.1254e-27,1
0.011172,-1,1.1332e-27,1
0.011173,-1,1.1411e-27,1
0.011174,-1,1.149e-27,1
0.011175,-1,1.1569e-27,1
0.011177,-1,1.1649e-27,1
0.011178,-1,1.173e-27,1
0.011179,-1,1.1812e-27,1
0.01118,-1,1.1893e-27,1
0.011182,-1,1.1976e-27,1
0.011183,-1,1.2059e-27,1
0.011184,-1,1.2143e-27,1
0.011185,-1,1.2227e-27,1
0.011187,-1,1.2311e-27,1
0.011188,-1,1.2397e-27,1
0.011189,-1,1.2483e-27,1
0.01119,-1,1.2569e-27,1
0.011192,-1,1.2656e-27,1
0.011193,-1,1.2744e-27,1
0.011194,-1,1.2832e-27,1
0.011195,-1,1.2921e-27,1
0.011197,-1,1.3011e-27,1
0.011198,-1,1.3101e-27,1
0.011199,-1,1.3192e-27,1
0.0112,-1,1.3283e-27,1
0.011202,-1,1.3376e-27,1
0.011203,-1,1.3468e-27,1
0.011204,-1,1.3562e-27,1
0.011205,-1,1.3656e-27,1
0.011207,-1,1.375e-27,1
0.011208,-1,1.3846e-27,1
0.011209,-1,1.3942e-27,1
0.01121,-1,1.4038e-27,1
0.011212,-1,1.4136e-27,1
0.011213,-1,1.4234e-27,1
0.011214,-1,1.4332e-27,1
0.011215,-1,1.4432e-27,1
0.011217,-1,1.4532e-27,1
0.011218,-1,1.4632e-27,1
0.011219,-1,1.4734e-27,1
0.01122,-1,1.4836e-27,1
0.011222,-1,1.4939e-27,1
0.011223,-1,1.5042e-27,1
0.011224,-1,1.5147e-27,1
0.011225,-1,1.5252e-27,1
0.011227,-1,1.5357e-27,1
0.011228,-1,1.5464e-27,1
0.011229,-1,1.5571e-27,1
0.011231,-1,1.5679e-27,1
0.011232,-1,1.5788e-27,1
0.011233,-1,1.5897e-27,1
0.011234,-1,1.6007e-27,1
0.011236,-1,1.6118e-27,1
0.011237,-1,1.623e-27,1
0.011238,-1,1.6343e-27,1
0.011239,-1,1.6456e-27,1
0.011241,-1,1.657e-27,1
0.011242,-1,1.6685e-27,1
0.011243,-1,1.6801e-27,1
0.011244,-1,1.6917e-27,1
0.011246,-1,1.7034e-27,1
0.011247,-1,1.7152e-27,1
0.011248,-1,1.7271e-27,1
0.011249,-1,1.7391e-27,1
0.011251,-1,1.7512e-27,1
0.011252,-1,1.7633e-27,1
0.011253,-1,1.7755e-27,1
0.011254,-1,1.7878e-27,1
0.011256,-1,1.8002e-27,1
0.011257,-1,1.8127e-27,1
0.011258,-1,1.8253e-27,1
0.011259,-1,1.8379e-27,1
0.011261,-1,1.8507e-27,1
0.011262,-1,1.8635e-27,1
0.011263,-1,1.8764e-27,1
0.011265,-1,1.8894e-27,1
0.011266,-1,1.9025e-27,1
0.011267,-1,1.9157e-27,1
0.011268,-1,1.929e-27,1
0.01127,-1,1.9424e-27,1
0.011271,-1,1.9558e-27,1
0.011272,-1,1.9694e-27,1
0.011273,-1,1.983e-27,1
0.011275,-1,1.9968e-27,1
0.011276,-1,2.0106e-27,1
0.011277,-1,2.0246e-27,1
0.011278,-1,2.0386e-27,1
0.01128,-1,2.0527e-27,1
0.011281,-1,2.067e-27,1
0.011282,-1,2.0813e-27,1
0.011284,-1,2.0957e-27,1
0.011285,-1,2.1102e-27,1
0.011286,-1,2.1249e-27,1
0.011287,-1,2.1396e-27,1
0.011289,-1,2.1544e-27,1
0.01129,-1,2.1694e-27,1
0.011291,-1,2.1844e-27,1
0.011292,-1,2.1996e-27,1
0.011294,-1,2.2148e-27,1
0.011295,-1,2.2302e-27,1
0.011296,-1,2.2456e-27,1
0.011298,-1,2.2612e-27,1
0.011299,-1,2.2769e-27,1
0.0113,-1,2.2926e-27,1
0.011301,-1,2.3085e-27,1
0.011303,-1,2.3245e-27,1
0.011304,-1,2.3407e-27,1
0.011305,-1,2.3569e-27,1
0.011306,-1,2.3732e-27,1
0.011308,-1,2.3897e-27,1
0.011309,-1,2.4062e-27,1
0.01131,-1,2.4229e-27,1
0.011312,-1,2.4397e-27,1
0.011313,-1,2.4566e-27,1
0.011314,-1,2.4737e-27,1
0.011315,-1,2.4908e-27,1
0.011317,-1,2.5081e-27,1
0.011318,-1,2.5255e-27,1
0.011319,-1,2.543e-27,1
0.01132,-1,2.5606e-27,1
0.011322,-1,2.5783e-27,1
0.011323,-1,2.5962e-27,1
0.011324,-1,2.6142e-27,1
0.011326,-1,2.6323e-27,1
0.011327,-1,2.6506e-27,1
0.011328,-1,2.669e-27,1
0.011329,-1,2.6875e-27,1
0.011331,-1,2.7061e-27,1
0.011332,-1,2.7249e-27,1
0.011333,-1,2.7437e-27,1
0.011335,-1,2.7628e-27,1
0.011336,-1,2.7819e-27,1
0.011337,-1,2.8012e-27,1
0.011338,-1,2.8206e-27,1
0.01134,-1,2.8402e-27,1
0.011341,-1,2.8599e-27,1
0.011342,-1,2.8797e-27,1
0.011344,-1,2.8997e-27,1
0.011345,-1,2.9198e-27,1
0.011346,-1,2.94e-27,1
0.011347,-1,2.9604e-27,1
0.011349,-1,2.9809e-27,1
0.01135,-1,3.0016e-27,1
0.011351,-1,3.0224e-27,1
0.011352,-1,3.0433e-27,1
0.011354,-1,3.0644e-27,1
0.011355,-1,3.0857e-27,1
0.011356,-1,3.1071e-27,1
0.011358,-1,3.1286e-27,1
0.011359,-1,3.1503e-27,1
0.01136,-1,3.1721e-27,1
0.011361,-1,3.1941e-27,1
0.011363,-1,3.2163e-27,1
0.011364,-1,3.2386e-27,1
0.011365,-1,3.261e-27,1
0.011367,-1,3.2836e-27,1
0.011368,-1,3.3064e-27,1
0.011369,-1,3.3293e-27,1
0.011371,-1,3.3524e-27,1
0.011372,-1,3.3756e-27,1
0.011373,-1,3.399e-27,1
0.011374,-1,3.4226e-27,1
0.011376,-1,3.4463e-27,1
0.011377,-1,3.4702e-27,1
0.011378,-1,3.4943e-27,1
0.01138,-1,3.5185e-27,1
0.011381,-1,3.5429e-27,1
0.011382,-1,3.5674e-27,1
0.011383,-1,3.5922e-27,1
0.011385,-1,3.6171e-27,1
0.011386,-1,3.6421e-27,1
0.011387,-1,3.6674e-27,1
0.011389,-1,3.6928e-27,1
0.01139,-1,3.7184e-27,1
0.011391,-1,3.7442e-27,1
0.011392,-1,3.7701e-27,1
0.011394,-1,3.7963e-27,1
0.011395,-1,3.8226e-27,1
0.011396,-1,3.8491e-27,1
0.011398,-1,3.8758e-27,1
0.011399,-1,3.9026e-27,1
0.0114,-1,3.9297e-27,1
0.011402,-1,3.9569e-27,1
0.011403,-1,3.9844e-27,1
0.011404,-1,4.012e-27,1
0.011405,-1,4.0398e-27,1
0.011407,-1,4.0678e-27,1
0.011408,-1,4.096e-27,1
0.011409,-1,4.1244e-27,1
0.011411,-1,4.153e-27,1
0.011412,-1,4.1818e-27,1
0.011413,-1,4.2108e-27,1
0.011414,-1,4.24e-27,1
0.011416,-1,4.2694e-27,1
0.011417,-1,4.299e-27,1
0.011418,-1,4.3288e-27,1
0.01142,-1,4.3588e-27,1
0.011421,-1,4.389e-27,1
0.011422,-1,4.4194e-27,1
0.011424,-1,4.45e-27,1
0.011425,-1,4.4809e-27,1
0.011426,-1,4.512e-27,1
0.011427,-1,4.5432e-27,1
0.011429,-1,4.5747e-27,1
0.01143,-1,4.6064e-27,1
0.011431,-1,4.6384e-27,1
0.011433,-1,4.6705e-27,1
0.011434,-1,4.7029e-27,1
0.011435,-1,4.7355e-27,1
0.011437,-1,4.7683e-27,1
0.011438,-1,4.8014e-27,1
0.011439,-1,4.8347e-27,1
0.011441,-1,4.8682e-27,1
0.011442,-1,4.902e-27,1
0.011443,-1,4.9359e-27,1
0.011444,-1,4.9702e-27,1
0.011446,-1,5.0046e-27,1
0.011447,-1,5.0393e-27,1
0.011448,-1,5.0742e-27,1
0.01145,-1,5.1094e-27,1
0.011451,-1,5.1448e-27,1
0.011452,-1,5.1805e-27,1
0.011454,-1,5.2164e-27,1
0.011455,-1,5.2526e-27,1
0.011456,-1,5.289e-27,1
0.011457,-1,5.3257e-27,1
0.011459,-1,5.3626e-27,1
0.01146,-1,5.3997e-27,1
0.011461,-1,5.4372e-27,1
0.011463,-1,5.4749e-27,1
0.011464,-1,5.5128e-27,1
0.011465,-1,5.551e-27,1
0.011467,-1,5.5895e-27,1
0.011468,-1,5.6283e-27,1
0.011469,-1,5.6673e-27,1
0.011471,-1,5.7066e-27,1
0.011472,-1,5.7461e-27,1
0.011473,-1,5.786e-27,1
0.011475,-1,5.8261e-27,1
0.011476,-1,5.8665e-27,1
0.011477,-1,5.9071e-27,1
0.011478,-1,5.9481e-27,1
0.01148,-1,5.9893e-27,1
0.011481,-1,6.0308e-27,1
0.011482,-1,6.0727e-27,1
0.011484,-1,6.1147e-27,1
0.011485,-1,6.1571e-27,1
0.011486,-1,6.1998e-27,1
0.011488,-1,6.2428e-27,1
0.011489,-1,6.2861e-27,1
0.01149,-1,6.3297e-27,1
0.011492,-1,6.3735e-27,1
0.011493,-1,6.4177e-27,1
0.011494,-1,6.4622e-27,1
0.011496,-1,6.507e-27,1
0.011497,-1,6.5521e-27,1
0.011498,-1,6.5975e-27,1
0.0115,-1,6.6433e-27,1
0.011501,-1,6.6893e-27,1
0.011502,-1,6.7357e-27,1
0.011503,-1,6.7824e-27,1
0.011505,-1,6.8294e-27,1
0.011506,-1,6.8768e-27,1
0.011507,-1,6.9244e-27,1
0.011509,-1,6.9724e-27,1
0.01151,-1,7.0208e-27,1
0.011511,-1,7.0694e-27,1
0.011513,-1,7.1184e-27,1
0.011514,-1,7.1678e-27,1
0.011515,-1,7.2175e-27,1
0.011517,-1,7.2675e-27,1
0.011518,-1,7.3179e-27,1
0.011519,-1,7.3686e-27,1
0.011521,-1,7.4197e-27,1
0.011522,-1,7.4711e-27,1
0.011523,-1,7.5229e-27,1
0.011525,-1,7.5751e-27,1
0.011526,-1,7.6276e-27,1
0.011527,-1,7.6805e-27,1
0.011529,-1,7.7337e-27,1
0.01153,-1,7.7873e-27,1
0.011531,-1,7.8413e-27,1
0.011533,-1,7.8957e-27,1
0.011534,-1,7.9504e-27,1
0.011535,-1,8.0055e-27,1
0.011537,-1,8.061e-27,1
0.011538,-1,8.1169e-27,1
0.011539,-1,8.1732e-27,1
0.011541,-1,8.2298e-27,1
0.011542,-1,8.2869e-27,1
0.011543,-1,8.3443e-27,1
0.011545,-1,8.4022e-27,1
0.011546,-1,8.4604e-27,1
0.011547,-1,8.5191e-27,1
0.011548,-1,8.5781e-27,1
0.01155,-1,8.6376e-27,1
0.011551,-1,8.6975e-27,1
0.011552,-1,8.7578e-27,1
0.011554,-1,8.8185e-27,1
